BORALI	sf.	Yağmurlu, sert rüzgârlı ve soğuk havalı
BORANİ	a.,ağz.	Bulgur, yarma veya pirinçle pişirilen ıspanak ve benzeri bir sebze üzerine yoğurt dökülerek yenilen bir yemek
BORÇLU	sf.	Borcu olan, borç almış olan; verecekli, medyun, alacaklı karşıtı
BORDRO	a.	► maaş bordrosu
BORDÜR	a.	Kaldırımların kenarlarında bulunan taşlar; kenar taşı
BORİNA	a.,den.	Dört köşe yelkenlerin yan yakalarına, alt tarafa doğru bağlanan halat
BORNOZ	a.	Banyodan çıkarken kurulanmak için kullanılan, kollu, önden açık, havludan yapılmış giyecek
BORUCU	a.	Boru yapıp satan kimse
BORULU	sf.	Borusu olan
BOSTAN	a.	Sebze bahçesi
BOŞAMA	a.	Boşamak işi
BOŞLUK	a.	Yerküre üzerinde kara ve denizler dışında göz alabildiğine uzanan mekân ve bu mekânın herhangi bir parçası
BOŞUNA	sf.	İşe yaramayan
BOYACI	a.	Boyama işini, boyacılığı meslek edinen kimse
BOYALI	sf.	Boya sürülmüş, boyanmış veya boyaya batırılmış
BOYAMA	a.	Boyamak işi; pentür
BOYANA	a.,den.	► boyna
BOYDAK	a.,ağz.	Yükü olmayan yaya
BOYDAŞ	sf.	Aynı boyda olan (kimse)
BOYKOT	a.	Bir işi, bir davranışı yapmama kararı alma
BOYLAM	a.,gök b.	Yeryüzündeki herhangi bir noktanın meridyen çemberiyle başlangıç olarak alınan Greenwich Gözlemevi'nin meridyen çemberi arasındaki açı değeri; tul, tul derecesi, meridyen
BOYLER	a.	Kalorifer kazanının sıcaklığından yararlanarak içindeki suyun ısıtılması sağlanan depo
BOYNUZ	a.	Bazı hayvanların başında bulunan, tırnaksı bir maddeden, uzun, kıvrık veya çatallı korunma organı
BOYSUZ	sf.	Benzerleri arasında boyu kısa olan
BOYUNA	zf.	► uzunlamasına
BOZACI	a.	Boza yapan veya satan kimse
BOZAYI	a.,hay. b.	Ayıgillerden, Avrupa ve Kuzey Asya'da sık ormanlarda yaşayan, uzunluğu yaklaşık olarak 2,5 metre, kuyruğu 8 santimetre olabilen, tüyleri esmer kahverengi bir tür ayı (Ursus arctos)
BOZGUN	a.	Bir toplulukta karşılıklı güvenin bozulması ile beliren karışıklık; bozgunluk
BOZKIR	a.,coğ.	Genellikle orta kuşakta yer alan, baharda yeşerip yazın kuruyan ot topluluklarıyla kaplı alanların genel adı; step (I)
BOZLAK	a.,müz.	Orta ve Güney Anadolu’nun birçok bölgesinde söylenen bir tür uzun hava
BOZMAK	-i	Bir şeyi kendisinden beklenilen işi yapamayacak duruma getirmek
BOZRAK	sf.	Rengi boza çalan
BÖBREK	a.,anat.	Kandaki zararlı maddeleri süzüp idrar olarak salan, omurganın sağ ve sol yanında bulunan çift organdan her biri
BÖLMEÇ	a.	Ambalaj içinde bulunan malları birbirinden ayırmaya yarayan koruyucu parça
BÖLMEK	-i	Bir bütünü iki veya daha çok parçaya ayırmak, taksim etmek
BÖLÜCÜ	sf.	Bölme işini yapan
BÖNLÜK	a.	► saflık
BÖRTME	a.	Börtmek işi
BÖRTÜK	sf.	Haşlanarak veya ateşte biraz kızartılarak pişmiş olan
BRAHMA	a.,hay. b.	İri yapılı, bacakları tüylü, paçalı bir tavuk ırkı
BRAKET	a.	Dişlerin estetik tedavisinde kullanılan, diş üzerine yapıştırılan, üzerinde tellerin geçebileceği oluklar bulunan, seramik, plastik veya paslanmaz çelikten yapılmış parça
BRANDA	a.	Gemilerde ambar kapaklarının veya filikaların üzerine örtülen, kamyon vb.de kasalarının üzerine gerilen muşamba benzeri, su geçirmez, kalın bez; branda bezi
BREZİL	a.,bit. b.	Baklagillerden, Brezilya’da yetişen bir ağacın içinde bulunan kırmızı boya maddesi içeren odunu
BRIÇKA	a.	Kışın kızak olarak kullanılan, üstü kapalı, yaylı, hafif, tek atla sürülen araba
BRİKET	a.	Linyit ve kömür tozundan basınçla elde edilen yakacak
BROKAR	a.	Sırma veya gümüş işlemeli bir ipekli kumaş türü
BROKER	a.,ekon.	343 borsa simsarı
BROMÜR	a.,kim.	Bromhidrik asidin tuzu veya eteri
BROŞÜR	a.	► kitapçık
BRÜLÖR	a.,tek.	Sıvı yakıtı kolayca yanabilecek taneciklere ayırarak püskürten araç; yakmaç
BUDALA	sf.	Zekâca geri olan (kimse)
BUDAMA	a.	Budamak işi
BUĞDAY	a.,bit. b.	Buğdaygillerden, karasal iklimin olduğu bölgelerde yetişen, un yapımında kullanılan tanelerini taşıyan kılçıklı çiçekleri olan, tek yıllık otsu bitki (Triticum)
BUĞULU	sf.	Üzerinde buğu bulunan, buğulanmış
BUHRAN	a.	► bunalım
BUKAĞI	a.,esk.	Ağır cezalıların ayaklarına takılıp ucuna pranga bağlanan demir halka
BUKLET	a.	Bükülmüş iplik
BUKRAN	a.	Saraçların kullandığı yün kırpıntısı
BULADA	a.	Büyük piliç
BULAMA	a.	Bulamak işi
BULAŞI	a.,tıp	Bulaşıcı bir hastalığın taşıyıcılar yoluyla başka bir canlıya geçmesi; bulaşma, kontaminasyon
BULDOK	a.,hay. b.	Köpekgillerden, burnu basık, alt çenesi üsttekinden uzun, iri ve güçlü bir tür köpek (Canis familiaris molosus hibernicus)
BULGUR	a.	Kaynatılıp kurutulduktan ve kabuğu çıkarıldıktan sonra kırılan buğday
BULMAK	-i	Bir şeyle, bir kimseyle arayarak veya aramadan karşılaşmak
BULTAK	a.	Okul öncesi çocukların zekâ gelişimi için tasarlanmış, genellikle küp veya top biçiminde yapılan, üzerlerinde çeşitli şekillerde delikler bulunan ve bu şekillere göre hazırlanmış parçaları uygun deliğe sokma esasına dayanan bir oyuncak
BULUCU	a.	► kâşif
BULVAR	a.	Şehir içinde, birkaç şerit yoldan ve yaya kaldırımından oluşan, yeşillendirilmiş geniş cadde
BUMBAR	a.	Büyükbaş ve küçükbaş hayvanların kalın bağırsağı
BUMBUZ	sf.	Çok soğuk, buz gibi
BUNAMA	a.,tıp	Yaşlanma veya bazı sinir hastalıklarına bağlı olarak başta bellekte olmak üzere zihinsel işlevlerde bozulma; ateh
BUNDAN		bu nedenle
BUNGUN	sf.	► sıkıntılı
BUNLAR	zm.	Bu zamirinin çokluk biçimi
BUNLUK	a.	► bunalım
BUNMAK	nsz.,ağz.	Azla yetinmemek
BUNSUZ	zf.	Bu olmaksızın
BURADA	zf.	Bu yerde
BURALI	a.	Bu memleketli, bu yerin halkından olan kimse
BURASI	a.	► bura
BURÇAK	a.,bit. b.	Baklagillerden, taneleri hayvan yemi olarak kullanılan yıllık bir yem bitkisi (Vicia ervilia)
BURGAÇ	a.,coğ.	Beklenen hızından farklı bir biçimde ve beklenmeyen yönlerden gelen şiddetli hava akımı; türbülans
BURHAN	a.	► kanıt
BURKMA	a.	Burkmak işi
BURKUK	sf.	Burkulmuş olan
BURMAK	-i	Bir şeyi iki ucundan tutup ekseni etrafında ters yönlere çevirerek bükmek
BURNAZ	sf.,ağz.	İri ve uzun burunlu
BURSLU	sf.	Herhangi bir kuruluş veya kimseden burs alan, bursu olan; bursiyer
BUTLAN	a.,huk.	Batıl olma durumu
BUTSUZ	sf.	Budu olmayan
BUUTLU	sf.	► boyutlu
BUYMAK	nsz.,ağz.	► donmak
BUYRUK	a.	► emir
BUYUR!		"buyurun!" anlamında kullanılan bir seslenme sözü
BUYURU	a.	► emir
BUZAĞI	a.,hay. b.	Yeni doğmuş, ana sütüyle beslenen sığır yavrusu
BUZLUK	a.	Yiyecek ve içecekleri soğutarak saklamak için kullanılan, buzla soğutulan kap veya dolap
BUZSUZ	sf.	Buz katılmamış
BUZUKİ	a.	Bağlamaya benzer, bozuk düzen çalınan bir Yunan çalgısı
BÜFECİ	a.	Büfe işleten kimse
BÜĞEME	a.	Büğemek işi
BÜHTAN	a.,esk.	► iftira
BÜKLÜK	a.	► bük (II)
BÜKLÜM	a.	► kıvrım
BÜKMEK	-i	Sertçe çevirmek
BÜKÜCÜ	sf.	Bükme işi yapan
BÜKÜLÜ	sf.	Bükülmüş olan
BÜLBÜL	a.,hay. b.	Karatavukgillerden, sesinin güzelliği ile tanınmış olan ötücü kuş; hezar (Luscinia megarhynchos)
BÜLTEN	a.	Özel veya resmî kurum, kuruluş veya yetkili kişilerce herhangi bir durumla ilgili olarak süreli veya süresiz yayımlanan duyuru
BÜRÜLÜ	sf.	Bürünmüş
BÜRÜME	a.	Bürümek işi
BÜRYAN	a.	Tandırda susuz pişirilen bir kebap türü; büryan kebabı
BÜYÜCÜ	a.	Büyü yapan kimse; afsuncu, efsuncu
BÜYÜLÜ	sf.	Kendisine büyü yapılmış (kimse)
BÜYÜME	a.	Büyümek işi; tahaccüm
BÜZGEN	a.,anat.	Kasılarak vücuttaki herhangi bir deliği açan veya kapayan çember biçimindeki kasların genel adı
BÜZMEK	-i	Buruşturarak, sıkıştırarak veya kıvrım yaparak bir şeyin alanını ve hacmini küçültmek
CABASI	zf.	Artısı, fazladan kazanılanı, elde edileni
CAFCAF	a.	► gösteriş
CAĞLIK	a.	Dokumacılıkta, çözgü makinesinde çözgü ipliği bobinlerinin desen ve renk sırasına göre yerleştirildiği sehpa
CAKACI	sf.	Gösteriş yapmayı seven
CAKALI	sf.	► gösterişli
CAMBAZ	a.	Yerde ve tel, at, bisiklet, ip, at vb. üzerinde dengeye dayanan, tehlikeli, heyecan verici gösteriler yapan kimse; akrobat
CAMEVİ	a.	► camcı
CAMGÖZ	a.,hay. b.	Deniz kıyısına yakın yaşayan, yanlarında veya sırtında beyaz lekeleri bulunan, gözü parlak olan, eti yenebilen bir tür köpek balığı (Galeius canis)
CAMLIK	a.	► camekân
CAMSIZ	sf.	Camı olmayan
CANDAN	sf.	Her türlü çıkar düşüncesinden uzak
CANDAŞ	a.	► can dostu
CANEVİ	a.	Kalbin altındaki bölge
CANFES	a.	Üzerinde desen bulunmayan, ince dokunmuş, parlak, tok, ipekli kumaş
CANGIL	a.	► cengel
CANİCE	zf.	Cani gibi, caniye yakışır bir biçimde; canicesine, caniyane
CANLAR	ünl.	Yakınlık duygusuyla söylenen bir seslenme sözü
CANSIZ	sf.	Canını yitirmiş, ölmüş olan
CARCAR	sf.,ağz.	Geveze, yaygaracı olan
CARCUR	zf.	"Gelişigüzel konuşmak" anlamındaki carcur etmek deyiminde geçen bir söz
CARİYE	a.	Yabancı ülkelerden kaçırılıp özgürlükten yoksun bırakılan, alınıp satılabilen, her konuda efendisinin isteklerine bağlı bulunan genç kadın; halayık
CARSIZ	sf.	Car (II) giymemiş olan
CAVLAK	sf.	Çıplak, tüysüz, saçsız olan
CAYGIN	sf.,ağz.	Vazgeçip işin ardını bırakan, kararlı olmayan, verdiği sözden cayan
CAYMAK	-den	Sözünden, kararından dönmek
CAZGIR	a.	Güreşecek olan pehlivanları yüksek sesle izleyicilere tanıtan ve dua okuyarak onları alana süren kimse
CAZİBE	a.	► çekicilik
CAZSIZ	sf.	Cazı olmayan
CEBBAR	sf.,din b.	Cebreden, zor kullanan
CEBECİ	a.,tar.	Yeniçeri ordusunda silah yapan, onaran ve bakımı ile görevli bulunan, savaşta ordunun silah ve cephanesini ulaştıran yaya kapıkulu ocaklarından bir sınıf asker
CEBELİ	a.,tar.	Osmanlı Devleti'nde, savaş sırasında tımar, zeamet sahiplerinin dirlikleri oranına göre yanlarında götürmekle yükümlü bulundukları atlı asker
CEBİRE	a.,esk.	Kırık ve çıkık kemikleri yerinde tutmak için kullanılan tahta, mukavva veya tenekeden yapılmış, üzeri sargıyla kaplanan levha; süyek, koaptör
CEBREN	zf.,esk.	► zorla
CEFALI	sf.	Sıkıntı, eziyet çekilen
CELİYE	a.	Nehirlerde genellikle nakliye işinde kullanılan, dümen yerinden kürekle sevk edilen, üzeri ince ziftle kaplanmış bir tür ince donanma gemisi
CELLAT	a.	Ölüm cezasına çarptırılanları öldürmekle görevli olan kimse
CEMAAT	a.	Bir araya gelmiş, toplanmış insanlar
CEMEVİ	a.	Bektaşi ve Alevilerin toplu olarak dinî tören yaptıkları yer
CEMİLE	a.,esk.	Gönül alıcı davranış
CEMŞAT	a.,sp.	Basketbolda rakibe yüklenip aniden geri çekilerek ve dönerken zıplayarak atılan şut
CENAZE	a.	Kefenlenip tabuta konmuş, gömülmeye hazırlanmış insan ölüsü
CENGEL	a.	Otlarla ve sık ağaçlarla örtülü geniş Hindistan ormanı; cangıl
CENKÇİ	sf.	► savaşçı
CENNET	a.,din b.	Dinî inanışlara göre imanlı ve iyi kimselerin ölümden sonra Allah tarafından mükâfat olarak konulacakları ve içinde ebediyen yaşayacakları, her türlü tasavvurun üstünde güzellik ve nimetlerle dolu yer; uçmak (II), behişt
CENTER	a.	343 merkez
CENUBİ	sf.,coğ.	► güney
CEPKEN	a.	Kolları yırtmaçlı ve uzun, harçla işlenmiş bir tür kısa, yakasız üst giysisi
CEREME	a.	Başkası tarafından yapılan veya kaza sonucu ortaya çıkan zararı ödeme
CERİDE	a.,esk.	► gazete
CERİHA	a.,esk.	► yara
CERRAH	a.	Ameliyat yapan uzman hekim; operatör
CERRAR	sf.,esk.	Çekici, sürükleyici olan
CETVEL	a.	Doğru çizgileri çizmeye yarayan, dereceli veya derecesiz, tahtadan, plastikten, madenden yapılmış araç; çizgilik
CEVABİ	sf.	Cevap niteliğinde olan
CEVHER	a.	Bir şeyin özü; gevher
CEVİZÎ	sf.,esk.	Cevizden yapılmış veya cevizi andıran
CEVVAL	sf.	Davranışları çabuk ve kesin olan
CEYLAN	a.,hay. b.	Çift parmaklılardan, boynuzlugiller familyasından, çöllerde yaşayan, çok hızlı koşan, gözlerinin güzelliği ile tanınan, ince bacaklı, zarif, memeli hayvan; ahu, ceren, gazal (Gazella dorcas)
CEZALI	sf.	Cezalandırılmış (kimse)
CEZİRE	a.,esk.,coğ.	► ada
CHANGE	a.,ekon.	343 para değişimi
CIDAĞI	a.,ağz.	Atın iki omzunun arası
CILLIK	a.	Darmadağın olma durumu
CIMBAR	a.,ağz.	► çımbar
CIMBIZ	a.	Kıl vb. ince şeyleri tutmak veya çekmek için kullanılan küçük maşa
CINCIK	a.,ağz.	► züccaciye
CINGIL	a.,ağz.	► şıngıl (I)
CIRCIR	a.,ağz.	► çırçır (I)
CIRLAK	a.,ağz.	► cırcır böceği
CIRMIK	a.,ağz.	Tırnağın bıraktığı iz
CIRNAK	a.,ağz.	Yırtıcı hayvan tırnağı
CIRNIK	a.	Set duvarlarında su akacak delik
CIVALI	sf.	Cıvası olan
CIVATA	a.	Birbirine bağlanmak istenen ağaç veya demir parçalarının üzerinde hazırlanmış olan deliklerden geçirilerek ucuna somun takılıp sıkıştırılan iri başlı vida
CIVIMA	a.	Cıvımak işi
CIVMAK	-den	► sekmek
CIZBIZ	sf.	► cızbız köfte
CIZLAM	a.,argo	► savuşma
CİCİM!		birine sevgiyle yaklaşıldığında kullanılan söz
CİDDEN	zf.	► gerçekten
CİGARA	a.,ağz.	► sigara
CİKCİK	a.	Beyaz kum midyesi
CİKLET	a.	► sakız
CİLACI	a.	Cila yapan, eşyaya cila vuran kimse
CİLALI	sf.	Cilası olan, cila sürülmüş, cila ile parlatılmış; mücella
CİLBAN	a.,ağz.	Çok küçük taneli fasulye
CİLLOP	sf.,ağz.	Parlak ve pürüzsüz olan
CİLTÇİ	a.	Kitapları ciltleyen kimse; mücellit
CİLTLİ	sf.	Ciltlenmiş olan; kaplı
CİNGÖZ	sf.,mec.	► açıkgöz
CİNLİK	a.	Cin olma durumu
CİNNET	a.	► delilik
CİNSEL	sf.	Cinsiyetle ilgili; cinsî, eşeysel, tensel, seksüel
CİSMEN	zf.	Cisim olarak
CİVCİV	a.	Kümes hayvanlarının yumurtadan yeni çıkmış yavrusu; cücük
CİZVİT	a.	İsa Derneği denilen bir Hristiyan derneğinin üyesi
COŞKUN	sf.	Coşmuş olan; celalli, vectli
COŞMAK	nsz.	Duygu ve düşünceleri güçlü bir tepki ile dışarı vurmak; çağlamak, galeyan etmek
CÖMERT	sf.	Para ve malını esirgemeden veren; açık elli, ahi (I), eli açık, selek, alicenap, kerem, kerim, semih, bonkör
CUMBUL	a.	Bir kabın içerisinde çalkalanan bir sıvının çıkardığı ses
CUMHUR	a.,esk.	► halk (I)
CURACI	a.	Cura yapan veya çalan kimse
CÜHELA	a.,esk.	Cahiller
CÜMBÜŞ	a.	► eğlence
CÜZDAN	a.	Para, kâğıt vb. koymaya yarayan küçük çanta
CÜZZAM	a.,tıp	Hansen basilinin sebep olduğu, sinir sistemi ve deri başta olmak üzere birçok sistem ve organı etkileyebilen bulaşıcı bir hastalık; miskin hastalığı, lepra
ÇAÇAÇA	a.	Dünyaya Meksika'dan yayılmış, hareketli, modern bir dans
ÇAĞCIL	sf.	► çağdaş
ÇAĞDAŞ	sf.	Aynı çağda yaşayan; çağcıl, gündeş, asri, muasır
ÇAĞLAR	a.	► çağlayan
ÇAĞMAK	-e,ağz.	Güneş ışığı vurmak
ÇAĞNAK	a.	► amniyon sıvısı
ÇAĞRIM	a.	Yüksek bir sesin yetişebileceği kadar uzaklık
ÇAKICI	a.	Çakı yapan kimse
ÇAKILI	sf.	Çivi, kazık vb. bir şeyle tutturulmuş
ÇAKMAK	a.	Taşa vurulup kıvılcım çıkarılan çelik parçası
ÇAKŞIR	a.	Paça bölümü diz üstünde veya diz altında kalan bir tür erkek şalvarı
ÇALGIÇ	a.,müz.	► mızrap
ÇALGIN	a.,ağz.	Sıcak veya soğuktan gelişemeyerek cılız kalan ekin
ÇALILI	sf.	Çalısı olan
ÇALKAK	a.,ağz.	► çalkar
ÇALKAR	a.,ağz.	Tahıl tanesini yabancı nesnelerden seçmeye veya tohumlukta kullanılacak tahılı ayırmaya yarayan döner kalburlu araç; çalkağı, çalkak
ÇALMAÇ	a.,ağz.	Tahtadan yapılmış kap
ÇALMAK	-e,-i	Başkasının malını gizlice almak; hırsızlamak, kaldırmak, tüydürmek, uğrulamak
ÇAMÇAK	a.	Ağaçtan oyularak yapılmış kulplu su kabı; çapçak
ÇAMLIK	a.	Çam ağaçları çok olan yer
ÇAMUKA	a.,hay. b.	Gümüş balığına benzer bir balık (Atherina hepsetus)
ÇANDIR	sf.,ağz.	Karışık, melez
ÇANGAL	a.,sp.	Ayakta güreşirken karşı güreşçinin koltuğu altından bir kolu sokarak bir ayakla o güreşçinin bir bacağına çengel taktıktan sonra onu öne doğru eğip başı üzerinden atma oyunu
ÇANSIZ	sf.	Çanı olmayan
ÇAPACI	a.	Çapa ile çalışan işçi
ÇAPALI	sf.	Çapalanmış (yer)
ÇAPARİ	a.	Beden, köstek ve iğne bölümlerinden meydana gelen, her bir iğneye hindi, horoz, kaz, martı, tavuk, ördek vb. kuşların kanat, kuyruk tüyleri takılan çok iğneli bir tür olta takımı
ÇAPÇAK	a.	► çamçak
ÇAPKIN	sf.	Geçici aşklar ve ilişkiler peşinde koşan (kimse); gönül avcısı, hovarda
ÇAPMAK	-i,esk.	► koşturmak
ÇAPRAK	a.	Eyer örtüsü
ÇAPRAZ	sf.	Eğik olarak birbiriyle kesişen
ÇAPSIZ	sf.	Çapı geniş olmayan
ÇAPULA	a.,ağz.	Kaba deriden yapılmış ucu sivri ve kıvrık ayakkabı
ÇARÇUR	a.	"Gereksiz yerlere harcayıp tüketmek" anlamındaki çarçur etmek ve "gereksiz yere harcanmak, ziyan olmak" anlamlarındaki çarçur olmak birleşik fiillerinde geçen bir söz
ÇARDAK	a.	Tarla, bahçe vb. yerlerde ağaç dallarından örülmüş barınak; alaçık
ÇARDAŞ	a.	Ağır ritimlerle başlayan ve giderek hızlanan Macar halk dansı
ÇARGÂH	a.,müz.	Türk müziğinde "do" perdesinin adı
ÇARİÇE	a.,tar.	Çarın karısına veya kadın çara verilen ünvan
ÇARKÇI	a.	Kesici aletleri çarkla bileyen kimse; bileyici
ÇARKIT	sf.,ağz.	Eski, bozuk olan
ÇARKLI	sf.	Çarkı olan
ÇARLIK	a.,tar.	Çar olma durumu
ÇARMIH	a.	Suçlunun öldürülmek amacıyla çivilendiği haç biçimindeki darağacı
ÇARPAN	a.,mat.	Bir çarpma işleminde çarpılan sayının kaç kez tekrarlanacağını gösteren sayı; çoğaltan
ÇARPIK	sf.	Düzgünlüğünü yitirerek eğrilmiş, doğru karşıtı
ÇARPIM	a.,mat.	Çarpma işleminin sonucu olan sayı; kerrat
ÇARPIŞ	a.	Çarpmak işi
ÇARPMA	a.	Çarpmak işi
ÇARŞAF	a.	Yatağın üstüne serilen veya yorgan kaplanan bez örtü
ÇATANA	a.,den.	Filika büyüklüğünde, islimle işleyen deniz teknesi, küçük vapur; istimbot
ÇATICI	a.	Çatma işini yapan kimse
ÇATILI	sf.	Çatısı olan (yapı)
ÇATKIN	sf.	► çatık
ÇATLAK	sf.	Çatlamış olan
ÇATMAK	-i	Odun, değnek, kılıç, tüfek vb. uzun şeylerden birkaç tanesini, tepelerinden birbirine çaprazlama dayayarak durdurmak
ÇATPAT	a.	► çatapat
ÇAVDAR	a.,bit. b.	Buğdaygillerden, unlu tane veren bir bitki (Secale cereale)
ÇAVELA	a.,den.	Tutulan balıkların içine konduğu sepet; çavalye
ÇAVLAN	a.,coğ.	► şelale
ÇAVMAK	nsz.,ağz.	Güneş doğmak
ÇAVŞIR	a.,bit. b.	Maydanozgillerden bir bitki (Opopanax chironium)
ÇAYEVİ	a.	Çay, kahve vb. içeceklerin hazırlandığı, satıldığı ve içildiği küçük iş yeri; çaycı, çayhane
ÇAYLAK	a.,hay. b.	Yırtıcılardan, uzun kanatlı, çengel gagalı, küçük kuşları ve fare gibi zararlı hayvanları avlayan, tavuk büyüklüğünde bir kuş (Milvus migrans)
ÇAYLIK	a.	Çay ağaççıklarının yetiştiği yer
ÇEDENE	a.,ağz.	Kendirin tohumu
ÇEĞMEL	sf.	Yay veya çengel biçiminde bükülmüş olan
ÇEKÇEK	a.	Kişileri taşımak için kullanılan, insan gücüyle işleyen iki tekerlekli araç
ÇEKİCİ	a.	Kaza veya arıza yapan, yanlış yere park eden aracı belli bir yere götürmek için kullanılan taşıt
ÇEKMEK	-e,-i	Bir şeyi tutup kendine veya başka bir yöne doğru yürütmek
ÇEKMEN	a.	► vantuz
ÇEKPAS	a.	Zemin suyunu almak için kullanılan, bir sopa ve onun ucuna geçirilmiş lastik, plastik, sünger vb. malzemeden oluşan temizlik aracı; çekçek
ÇEKYAT	a.	Gerektiğinde açılıp yatak durumuna getirilebilen koltuk veya kanepe
ÇELEBİ	a.	Bektaşi ve Mevlevi pirlerinin en büyüklerine verilen ünvan
ÇELENK	a.	Çiçek, dal ve yapraklarla yapılmış halka
ÇELMEK	-i	Ayak uzatarak birisini düşürmek
ÇELMİK	a.,ağz.	Buğday ve başakla karışık iri saman
ÇELTEK	a.,ağz.	Çobanın yardımcısı
ÇELTİK	a.	Kabuğu ayıklanmamış pirinç
ÇEMBER	a.,mat.	Merkez denilen sabit bir noktadan aynı uzaklık ve düzlemdeki noktalar kümesinin oluşturduğu kapalı eğri
ÇEMREK	sf.,ağz.	Kolları ve bacakları sıvanmış (kimse)
ÇENÇEN	sf.,ağz.	► geveze
ÇENELİ	sf.	Çenesi olan
ÇENGEL	a.	Bir yere takılmaya, geçirilmeye yarayan eğri ve ucu sivri demir
ÇENTİK	a.	Bir şeyin kenarından ufak bir parçanın kopması veya bıçakla koparılmasıyla meydana gelen küçük oyuk; kertik, tırtık
ÇENTME	a.	Çentmek işi; kertme
ÇERMİK	a.,ağz.	► ılıca
ÇERVİŞ	a.,esk.	Kasaplık hayvanlardan elde edilen çeşitli yağların eritilmişi
ÇETECİ	a.	Çeteden olan kimse
ÇETELE	a.	Çizilerek veya oyularak açılan kertik
ÇEVGEN	a.	► değnek
ÇEVİRİ	a.	Bir dilden başka bir dile aktarma, çevirme; tercüme
ÇEVREN	a.	Anlayış, kavrayış, görüş, düşünce gücü
ÇEVRİK	sf.	Çevrilmiş olan
ÇEVRİM	a.	► devir
ÇEYREK	sf.	Dörtte bir
ÇIĞALI	sf.	Başında çığası bulunan
ÇIĞLIK	a.	Acı, ince ve keskin ses; feryat, vaveyla
ÇIKICI	sf.	Çıkma işini yapan, çıkan
ÇIKKIN	sf.	Dışa doğru çıkmış olan
ÇIKMAK	-den	İçeriden dışarıya varmak, gitmek
ÇIKMAZ	a.	Sonu kapalı, çıkış yeri olmayan, hiçbir yere ulaşamayan yol, sokak
ÇIKRIK	a.	Kuyudan kovayı çekmeye yarayan ve el ile çevrilen araç
ÇILBIR	a.	Kaynamış suyun içine kırılan yumurta piştikten sonra kevgirden geçirilip üzerine sarımsaklı yoğurt ve sos dökülerek hazırlanan bir yemek türü
ÇILGIN	sf.	Aşırı davranışlarda bulunan
ÇIMACI	a.	Vapur iskelelerinde çıma uzatan veya tutan işçi
ÇIMBAR	a.,ağz.	Dokuma tezgâhındaki kumaşı germeye yarayan iki tarafı dişli araç; cımbar
ÇINGAR	a.,argo	► kavga
ÇINGIL	a.	► şıngıl (I)
ÇINLAK	sf.	Çınlaması, yankısı çok olan (yer)
ÇINTAR	a.,bit. b.	► kanlıca
ÇIPLAK	sf.	Üstünde bulunması gereken giysi, örtü vb. bulunmayan; ari, üryan, nü, cıbıl, cıbıldak, cılcıbık, şallak, yalıncak
ÇIRACI	a.	Eskiden sokaklarda dolaşarak çıra satan kimse
ÇIRALI	sf.	Çırası olan
ÇIRÇIL	a.	Gemilere fıçı, varil vb. yükü yükleme, boşaltma sırasında kullanılan iki tarafı kancalı sapan
ÇIRÇIR	a.	Pamuk kozalarının pamuğunu ve çekirdeğini birbirinden ayıran alet; cırcır
ÇIRNIK	a.,den.	Küçük boyda kayık
ÇIRPIŞ	a.	Çırpmak işi
ÇIRPMA	a.	Çırpmak işi
ÇITÇIT	a.	Üzerinde dikili bulundukları şeyin iki kenarını üst üste getirerek birleştirmeye ve tutturmaya yarayan, iki parçadan yapılmış metal nesne; fermejüp
ÇITLIK	a.,ağz.	► çitlembik
ÇITPIT	a.	Ayak altında ezilerek çıtır çıtır ses çıkaran bir patlangaç türü; çatapat
ÇIVGAR	a.	Çift sürmekte veya araba çekmekte olan hayvanlara yardımcı olarak koşulan hayvan
ÇIVGIN	a.,ağz.	► şıvgın
ÇIVMAK	nsz.,ağz.	Atlamak, sıçramak, zıplamak
ÇİFTÇİ	a.	Geçimini toprağı ekerek sağlayan kimse; fellah
ÇİĞDEM	a.,bit. b.	Zambakgillerden, türlü renklerde çiçek açan, çok yıllık, yumrulu bir kır bitkisi; mahmur çiçeği (Colchicum)
ÇİĞLİK	a.	Çiğ olma durumu
ÇİĞNEK	a.	► yol uğrağı
ÇİĞNEM	sf.,ağz.	► çiğnemlik
ÇİLECİ	sf.	Çile (I) çeken, sıkıntı sahibi
ÇİLELİ	sf.	Çilesi olan, çok sıkıntı çekmiş olan
ÇİLEME	a.	Çilemek işi
ÇİLSİZ	sf.	Çili olmayan
ÇİMÇEK	a.,ağz.	Bir tür küçük serçe
ÇİMÇİM	a.	Ege Bölgesi’ne özgü, haşlanarak, kızartılarak, sotelenerek yenebilen, lezzetli, aynı zamanda levrek, karagöz, lagos vb. balıkların avlanmasında cansız yem olarak kullanılan küçük karides
ÇİMDİK	a.	Bir kimsenin etini başparmak ve işaret parmağının ucu arasına kıstırarak can yakacak şekilde burma, sıkma
ÇİMMEK	nsz.	Suya dalıp çıkmak
ÇİNGİL	a.	Küçük bakraç
ÇİNİCİ	a.	Çini yapan veya satan kimse
ÇİNİLİ	sf.	Çinisi olan, çinilerle bezenmiş olan
ÇİPSİZ	sf.	Çipi olmayan, çip takılmamış olan
ÇİPURA	a.,hay. b.	Karagöz balığına benzer, eti beyaz bir Akdeniz balığı; çupra, çupra balığı (Sparus aurata)
ÇİRKEF	a.	Pis ve bulanık su
